"text","text_en","cmp_code","eu_code"
"Policies",NA,"H",NA
"Labor's Policies For A Fair Go For Australia",NA,"H",NA
"Better Hospitals Fund",NA,"H",NA
"A Shorten Labor Government will invest more in every single hospital in the country with our $2.8 billion Better Hospitals Fund.",NA,"504",NA
"In 2013, the Liberals promised there would be no cuts to hospitals.",NA,"504",NA
"Then in 2014 they cut funding from 50 per cent of the efficient price to 45 per cent.",NA,"504",NA
"Labor’s Better Hospitals Fund will reverse in full the government’s unfair cuts to public hospitals, and help reduce waiting times and improve services in every hospital around the country.",NA,"504",NA
"LABOR’S PLAN",NA,"H",NA
"Labor’s $2.8 billion Better Hospitals Fund will benefit every hospital and every patient in the country by restoring every cent of the core funding cut by the Liberals.",NA,"504",NA
"Labor’s investment means more doctors, more nurses, more hospital staff and more beds.",NA,"504",NA
"We have committed $1 billion in new capital projects – physical infrastructure like hospital expansions, new and refurbished wards, upgraded emergency departments and new palliative care and mental health facilities.",NA,"504",NA
"Labor’s investment will lead to shorter emergency department and elective surgery waiting times.",NA,"504",NA
"We have committed $250 million to blitz elective surgery waiting lists in public hospitals.",NA,"504",NA
"Procedures such as knee and hip replacements or cataract surgeries are essential procedures for many Australians.",NA,"504",NA
"This commitment could pay for more than 62,000 cataract procedures or 9,800 knee replacements or 9,400 hip replacements.",NA,"504",NA
"There is a real choice at the upcoming election between Labor’s plan for properly funded hospitals and the best health care system in the world, or bigger tax loopholes for the top end of town under the Liberals.",NA,"504",NA
"We will pay for it by making multinationals pay their fair share and closing tax loopholes used by the top end of town.",NA,"403",NA
"Fair Funding for Australian Schools",NA,"H",NA
"Fair Funding for Australian Schools",NA,"506",NA
"Labor will deliver an extra $14 billion for public schools over the next decade, with an extra $3.3 billion flowing in the first three school years alone.",NA,"506",NA
"For public schools in each state and territory, over the first three school years alone, that means:The extra $14 billion for public schools is the equivalent of more than: · 13,000 extra teachers.",NA,"506",NA
"· 23,000 extra teacher aides.",NA,"506",NA
"This will transform public schools across Australia and give all children the opportunity to reach their full potential",NA,"506",NA
"– no matter where they live, or how much their parents earn.",NA,"503",NA
"As a condition of this funding, Labor will require State and Territory governments also invest strongly in their schools and sign up to a national plan to improve schools with clear and ambitious goals and targets.",NA,"506",NA
"Labor wants every public school to reach 100 per cent of its fair funding level, and we will work with the States and Territories to achieve this.",NA,"506",NA
